,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
5025,표선 겨울에 할만한 것 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2837,너 뭐 할수 아 있는지 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
965,카페 추천 흠 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3445,중앙로 유명한 오메기떡 식당 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1113,카페 추천 있잖아 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3318,중앙로 지역에서 유명한 전복 식당 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3321,구남동 몸국 식당 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4663,반갑습니다 제주도 정보 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3584,탑동로 유명한 꿩메밀 칼국수 음식집 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3023,서광로 대표하는 고사리육개장 음식점 추천 좀.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3468,연북로 대표하는 흑돼지 구이 음식점 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2252,제주섬 관광지 어 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,물영아리오름 근처에 있는 고등어구이 식당 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5119,남원 여름 할만한 것 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5526,대정 겨울에 할 것 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3248,조천읍 유명한 흑돼지 구이 음식점 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2139,제주도 아래쪽 관광지 흠 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,제주쪽 음 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,카페 추천 그니까 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4166,내일 모레 제주공항 날씨 상황 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3958,내일 제주 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5036,안덕 겨울에 액티비티 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2265,섬 위쪽 관광지 음 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,제주공항 근처 감성 게스트하우스 알려줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5510,남원 겨울에 활동 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4315,저번주 서귀포 날씨 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
551,바다뷰 잘 곳 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2719,가장 편리한 기능,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4184,지금 제주 서부 기상 정보 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3985,현재 성산일출봉 근처 기온 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2868,아 너 뭐 할수 있는지 말해볼래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3685,제원길 고등어회 음식집 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3390,신설로 지역에서 유명한 흑돼지 튀김 음식집 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2527,저 기능 소개해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3706,성산읍 맛있는 우럭 음식집 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
703,우도 바다뷰 모텔 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823,카페 추천 그러니까 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1463,제주도 그 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5577,서귀포시 봄 놀거리 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2457,일단 기능 알려줘라.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2670,사람들이 많이 쓰는 기능 부탁해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1822,제주도 흠 남쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
901,카페 그니까 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2992,너 뭐 할수 아 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5092,대정 여름에 할 만한 것 있냐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1715,섬 위쪽 관광지 추천 좀 어 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,너 뭐 할수 있는지 우선 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
659,펜션 추천 서귀포 오션뷰,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4885,제주행 비행기 예약했습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4581,하잉 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
994,카페 추천 좀 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4924,구좌 겨울에 놀거리 뭐있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2702,제일 편리한 기능 으로 뭐 할 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4749,저기 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3069,가문동길 유명한 올래국수 음식점 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2418,있잖아 기능 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1404,제주도 갈만한 카페 아 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1126,카페 추천 그러니까 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3595,조천읍 근처에 있는 흑돼지 튀김 음식집 추천 좀.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2487,음 기능 보여줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
218,하귀 바다뷰 독채 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5398,한경 여름에 활동 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1364,제주도 일단 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
771,카페 추천 아 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,독채펜션 추천 하귀 오션뷰,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1435,제주도 갈만한 카페 저 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1160,제주도 갈만한 저 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4506,안뇽 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4603,ㅎㅇ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1857,섬 위쪽 관광지 음 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,바다 보이는 잘 곳 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3447,물영아리오름 가성비 좋은 올래국수 음식점 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1587,아 제주도 동쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
827,그러니까 카페 추천 해봐봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3225,두조로 대표하는 고사리육개장 음식점 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1342,음 제주도 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5153,표선 여름 재밌는 것 알려줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2964,너 뭐 근데 할수 있는지 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1297,아 제주도 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1783,서귀포쪽 흠 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,안뇽 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5064,서귀포시 겨울에 체험 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1924,섬 위쪽 아 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,오남로 지역에서 유명한 올래국수 음식점 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094,카페 추천 그런데 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5318,대정 겨울에 할 거 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5535,한경 여름에 할 만한 것 알려주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
622,"알려줘, 애월 편안한 펜션.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4862,여행 계획 세우는 것을 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4513,안뇽 제주도 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2879,너 뭐 할수 저 있는지 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
804,카페 추천 그니까 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,카페 그러니까 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587,제주 서부 한달살기 독채펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4357,다음주 제주 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1865,제주도 흠 아래쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,사람들이 많이 쓰는 기능,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1537,제주도 남쪽 관광지 흠 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,서귀포 오션뷰 게스트하우스 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5580,대정 봄에 할 만한 거 알려주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4359,오늘 우도 날씨 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4481,지금 성산일출봉 근처 날씨 상황 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2389,먼저 기능 소개해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
756,카페 추천 있잖아 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,저기 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3684,한림중앙로 지역에서 유명한 삼계탕 음식집 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
599,감성 잘 곳 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2361,기능 저기 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3504,연북로 대표하는 보말 칼국수 음식점 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
358,성산일출봉 근처 감성 풀빌라 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
998,카페 음 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,제주도 서쪽 관광지 추천 아 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4745,저기요 여행 정보를 좀 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1854,어 섬 위쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,섬 어 아래쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,애월 봄 할 만한 거 있나,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4104,이번주 제주 서부 기상 정보 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3169,일주동로 맛있는 갈치조림 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
191,성산일출봉 근처 분위기 좋은 독채 어디가 좋아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2998,너 아 뭐 할수 있는지 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1749,제주도 북쪽 관광지 음 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,흠 기능 보여줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2717,가장 편리한 기능 으로 뭐 할 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2126,흠 섬 위쪽 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,제주도 서쪽 관광지 아 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,한달살기 모텔 저 제주공항,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3671,고성리 지역에서 유명한 고등어회 음식집 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3411,서문로 근처에 있는 자리물회 음식집 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4076,현재 제주 서부 날씨 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3865,저번주 성산일출봉 근처 기상 정보 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256,풀빌라 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4405,이번주 애월 기상 정보 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4904,우도 여름에 체험 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4268,다음주 제주 동부 날씨 상황 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4889,제주도 정보 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3976,내일 성산일출봉 근처 날씨 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2101,제주시 관광지 추천 흠 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,고마로 지역에서 유명한 흑돼지 만두 음식집 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
246,제주 동부 바다 보이는 게스트하우스 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1213,제주도 그런데 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,그러니까 카페 추천 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,제주공항 감성 호텔 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1379,제주도 그러니까 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,카페 음 추천 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4320,내일 성산일출봉 근처 날씨 상황 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1042,카페 근데 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4287,이번에 제주 날씨 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1946,제주도 동쪽 관광지 추천 음 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,먼저 기능 알려주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2565,자주 쓰는 기능 소개해 봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
891,카페 추천 그 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,우도 바다 보이는 머무를 곳 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1729,제주도 아 위쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3464,삼도이동 갈치회 식당 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4292,지금 제주 서부 날씨 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5133,남원 가을 재밌는 것 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,제주공항 근처 바다뷰 풀빌라 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3858,이번에 제주 동부 기상 정보 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1634,서귀포쪽 관광지 추천 흠 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,제주 서부 바다뷰 게스트하우스 알려줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2229,아 제주도 남쪽 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,근데 카페 추천 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5317,구좌 여름에 액티비티 뭐있을까,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,제주 동부 감성 모텔 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4414,내일 성산일출봉 근처 날씨 상황 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1513,제주도 아래쪽 관광지 추천 음 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,다음주 제주 날씨 상황 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2854,너 흠 뭐 할수 있는지 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4738,저기요 정보 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3699,제주국제공항서귀포시 맛있는 오메기떡 음식점 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2104,서귀포시 관광지 아 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,저번주 우도 기온 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1714,섬 위쪽 관광지 추천 어 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,제주도 동쪽 관광지 흠 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306,제주공항 괜찮은 호텔 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1249,제주도 아 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2456,근데 기능 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5403,조천 가을에 할만한 거 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1790,섬 위쪽 관광지 추천 아 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,반가워요 제주도 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2233,제주도 남쪽 관광지 추천 어 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
553,그 성산일출봉 근처 바다 보이는 머무를 곳 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4552,하이 제주도 관광 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2589,사람들이 많이 쓰는 기능 으로 뭐 할 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1253,제주도 갈만한 카페 그니까 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,카페 추천 그러니까 해봐봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,성산일출봉 근처 가족끼리 갈만한 호텔 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3218,국립제주박물관 맛있는 갈치조림 음식점 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3409,안덕면 지역에서 유명한 사골해장국 음식집 알려줄래?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5078,대정 가을 할만한 거 뭐있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2809,근데 너 뭐 할수 있는지 말해볼래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2772,너 뭐 어 할수 있는지 말해볼래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685,제주공항 편안한 머무를 곳 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2161,어 제주도 남쪽 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,오늘 서귀포 날씨 상태 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
789,카페 추천 음 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2336,근데 기능 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2881,너 뭐 할수 우선 있는지 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1012,아 카페 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4796,야 챗봇아 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4586,하이루 제주도 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3183,신설로 맛있는 사골해장국 식당,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4448,이번주 제주 동부 날씨 상황 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3669,고성리 가성비 좋은 자리물회 음식점 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5220,성산 겨울에 할만한 거 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2414,기능 저 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3099,성산일출봉 해물 뚝배기 식당 추천 부탁해.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1528,제주도 서쪽 관광지 추천 어 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,이번주 제주공항 근처 날씨 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
316,애월 한달살기 독채펜션 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1355,제주도 갈만한 카페 그니까 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2262,흠 섬 위쪽 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,제주민속촌 근처에 있는 옥돔구이 식당 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5485,안덕 봄에 활동 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1926,섬 위쪽 관광지 추천 음 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,제주도 갈만한 카페 있잖아 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4569,하잉 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3765,저번주 제주공항 날씨 상태 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4808,제주도 관광 알려줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330,제주 동부 한달살기 풀빌라 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1771,서귀포 아 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4905,구좌 겨울 할 만한 거 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,바다 보이는 게스트하우스 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3451,제주 원도심 맛있는 해물 뚝배기 음식점 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3459,서해안로 유명한 해물 뚝배기 음식집 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3354,연동3길 맛있는 고기국수 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2209,음 제주도 위쪽 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,고마로 근처에 있는 자리물회 식당 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4667,반갑습니다 제주도 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1625,제주섬 관광지 음 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,다음주 제주공항 근처 날씨 상태 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1398,제주도 그러니까 갈만한 카페 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4048,오늘 서귀포 기상 정보 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3945,저번주 애월 날씨 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4276,이번주 제주공항 근처 날씨 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1010,일단 카페 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,음 섬 위쪽 관광지 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
221,서귀포 바다뷰 잘 곳 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1386,그니까 제주도 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3645,탑동로 대표하는 옥돔구이 음식점 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1141,제주도 갈만한 저기 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1657,제주도 동쪽 음 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5134,서귀포시 가을 놀거리 뭐 있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2971,너 뭐 할수 일단 있는지 알려주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4807,너 제주도 잘 알어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4775,야 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
